
[1/4] Loading dataset …
Processing...
  Category filter: ['Bench_vice', 'C_Clamps', 'Pipe_vice', 'Gate_Valve', 'Press_Tool', 'Tool_Post', 'Crane_hook']
  193 STEP files after category filter
  Ep  13/200  loss=1.0921  AUC=0.6378  AP=0.6310  smoothAUC=0.6239  (67.1s)
  ✓ Fold 2 new best smoothed AUC=0.6239  saved.
    batch 1/9
    batch 6/9
  Ep  14/200  loss=1.0639  AUC=0.6093  AP=0.5912  smoothAUC=0.6280  (74.6s)
  ✓ Fold 2 new best smoothed AUC=0.6280  saved.
    batch 1/9
    batch 6/9
  Ep  15/200  loss=1.0909  AUC=0.6095  AP=0.6120  smoothAUC=0.6189  (70.7s)
    batch 1/9
    batch 6/9
  Ep  16/200  loss=1.1007  AUC=0.6025  AP=0.6114  smoothAUC=0.6071  (68.9s)
    batch 1/9
    batch 6/9
  Ep  17/200  loss=1.0011  AUC=0.6138  AP=0.6134  smoothAUC=0.6086  (97.4s)
    batch 1/9
    batch 6/9
  Ep  18/200  loss=1.0600  AUC=0.6108  AP=0.6074  smoothAUC=0.6090  (70.8s)
    batch 1/9
    batch 6/9
  Ep  19/200  loss=1.0355  AUC=0.6078  AP=0.6012  smoothAUC=0.6108  (69.0s)
    batch 1/9
    batch 6/9
  Ep  20/200  loss=0.9574  AUC=0.5944  AP=0.5882  smoothAUC=0.6044  (68.5s)
    batch 1/9
    batch 6/9
  Ep  21/200  loss=0.9502  AUC=0.5952  AP=0.5923  smoothAUC=0.5991  (69.5s)
    batch 1/9
    batch 6/9
  Ep  22/200  loss=0.9653  AUC=0.5874  AP=0.5900  smoothAUC=0.5923  (72.8s)
    batch 1/9
    batch 6/9
  Ep  23/200  loss=0.9061  AUC=0.6010  AP=0.6147  smoothAUC=0.5945  (90.3s)
    batch 1/9
    batch 6/9
  Ep  24/200  loss=0.9775  AUC=0.6058  AP=0.6180  smoothAUC=0.5981  (71.5s)
    batch 1/9
    batch 6/9
  Ep  25/200  loss=0.8827  AUC=0.6015  AP=0.6224  smoothAUC=0.6027  (65.0s)
    batch 1/9
    batch 6/9
  Ep  26/200  loss=0.8793  AUC=0.5920  AP=0.6194  smoothAUC=0.5997  (100.3s)
    batch 1/9
    batch 6/9
  Ep  27/200  loss=0.8507  AUC=0.6062  AP=0.6378  smoothAUC=0.5999  (82.0s)
    batch 1/9
    batch 6/9
  Ep  28/200  loss=0.8291  AUC=0.6157  AP=0.6443  smoothAUC=0.6046  (94.6s)
    batch 1/9
    batch 6/9
  Ep  29/200  loss=0.7972  AUC=0.6235  AP=0.6481  smoothAUC=0.6151  (64.7s)
    batch 1/9
    batch 6/9
  Ep  30/200  loss=0.7535  AUC=0.6242  AP=0.6415  smoothAUC=0.6211  (96.7s)
    batch 1/9
    batch 6/9
  Ep  31/200  loss=0.7070  AUC=0.6133  AP=0.6314  smoothAUC=0.6203  (90.2s)
    batch 1/9
    batch 6/9
  Ep  32/200  loss=0.7349  AUC=0.6052  AP=0.6223  smoothAUC=0.6142  (98.6s)
    batch 1/9
    batch 6/9
  Ep  33/200  loss=0.7196  AUC=0.6015  AP=0.6189  smoothAUC=0.6067  (74.1s)
    batch 1/9
    batch 6/9
  Ep  34/200  loss=0.6966  AUC=0.6032  AP=0.6195  smoothAUC=0.6033  (81.1s)

  Early stopping at epoch 34.

  Fold 2 test — AUC=0.6759  AP=0.6665  (random=0.5000)

=======================================================
  FOLD 3 / 5
=======================================================
/Users/mbp/Documents/MTECH/Sem4/Individual_project/AI_Assisted_3D_Assembly_Design/AI-Assisted-3D-Assembly-Design/.venv/lib/python3.12/site-packages/torch_geometric/transforms/base_transform.py:32: UserWarning: There are not enough negative edges to satisfy the provided sampling ratio. The ratio will be adjusted to 0.00.
  return self.forward(copy.copy(data))
    [DIAG] graph 44: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
    [DIAG] graph 60: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
    [DIAG] graph 71: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
    [DIAG] graph 119: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
    [DIAG] graph 63: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
  Fold 3/5 — train: 137  val: 34  test: 21
Model built on mps  |  total params: 2,441,809
    batch 1/9
    batch 6/9
  Ep   1/200  loss=1.5767  AUC=0.5844  AP=0.5544  smoothAUC=0.5844  (111.0s)
  ✓ Fold 3 new best smoothed AUC=0.5844  saved.
    batch 1/9
    batch 6/9
  Ep   2/200  loss=1.4831  AUC=0.5884  AP=0.5826  smoothAUC=0.5864  (90.6s)
  ✓ Fold 3 new best smoothed AUC=0.5864  saved.
    batch 1/9
    batch 6/9
  Ep   3/200  loss=1.4210  AUC=0.5448  AP=0.5170  smoothAUC=0.5726  (98.6s)
    batch 1/9
    batch 6/9
  Ep   4/200  loss=1.4377  AUC=0.5496  AP=0.5233  smoothAUC=0.5609  (110.2s)
    batch 1/9
    batch 6/9
  Ep   5/200  loss=1.3520  AUC=0.5822  AP=0.5926  smoothAUC=0.5589  (97.7s)
    batch 1/9
    batch 6/9
  Ep   6/200  loss=1.3303  AUC=0.5857  AP=0.5769  smoothAUC=0.5725  (91.7s)
    batch 1/9
    batch 6/9
  Ep   7/200  loss=1.2980  AUC=0.5543  AP=0.5414  smoothAUC=0.5741  (81.8s)
    batch 1/9
    batch 6/9
  Ep   8/200  loss=1.3003  AUC=0.5669  AP=0.5579  smoothAUC=0.5690  (102.0s)
    batch 1/9
    batch 6/9
  Ep   9/200  loss=1.2939  AUC=0.5616  AP=0.5685  smoothAUC=0.5609  (115.0s)
    batch 1/9
    batch 6/9
  Ep  10/200  loss=1.1930  AUC=0.6017  AP=0.6044  smoothAUC=0.5767  (74.9s)
    batch 1/9
    batch 6/9
  Ep  11/200  loss=1.1363  AUC=0.5784  AP=0.5591  smoothAUC=0.5806  (80.4s)
    batch 1/9
    batch 6/9
  Ep  12/200  loss=1.1176  AUC=0.5656  AP=0.5592  smoothAUC=0.5819  (93.8s)
    batch 1/9
    batch 6/9
  Ep  13/200  loss=1.1182  AUC=0.5757  AP=0.5641  smoothAUC=0.5732  (98.3s)
    batch 1/9
    batch 6/9
  Ep  14/200  loss=1.0677  AUC=0.6025  AP=0.5835  smoothAUC=0.5812  (79.6s)
    batch 1/9
    batch 6/9
  Ep  15/200  loss=1.0203  AUC=0.6202  AP=0.5769  smoothAUC=0.5995  (109.9s)
  ✓ Fold 3 new best smoothed AUC=0.5995  saved.
    batch 1/9
    batch 6/9
  Ep  16/200  loss=0.9712  AUC=0.6221  AP=0.5816  smoothAUC=0.6149  (96.0s)
  ✓ Fold 3 new best smoothed AUC=0.6149  saved.
    batch 1/9
    batch 6/9
  Ep  17/200  loss=0.9483  AUC=0.6281  AP=0.5945  smoothAUC=0.6235  (95.7s)
  ✓ Fold 3 new best smoothed AUC=0.6235  saved.
    batch 1/9
    batch 6/9
  Ep  18/200  loss=0.9592  AUC=0.6388  AP=0.6151  smoothAUC=0.6297  (108.6s)
  ✓ Fold 3 new best smoothed AUC=0.6297  saved.
    batch 1/9
    batch 6/9
  Ep  19/200  loss=0.9934  AUC=0.6540  AP=0.6210  smoothAUC=0.6403  (128.0s)
  ✓ Fold 3 new best smoothed AUC=0.6403  saved.
    batch 1/9
    batch 6/9
  Ep  20/200  loss=0.9340  AUC=0.6557  AP=0.6275  smoothAUC=0.6495  (101.9s)
  ✓ Fold 3 new best smoothed AUC=0.6495  saved.
    batch 1/9
    batch 6/9
  Ep  21/200  loss=0.9305  AUC=0.6536  AP=0.6414  smoothAUC=0.6544  (137.9s)
  ✓ Fold 3 new best smoothed AUC=0.6544  saved.
    batch 1/9
    batch 6/9
  Ep  22/200  loss=0.8996  AUC=0.6506  AP=0.6408  smoothAUC=0.6533  (92.5s)
    batch 1/9
    batch 6/9
  Ep  23/200  loss=0.8998  AUC=0.6441  AP=0.6329  smoothAUC=0.6494  (92.8s)
    batch 1/9
    batch 6/9
  Ep  24/200  loss=0.8345  AUC=0.6457  AP=0.6269  smoothAUC=0.6468  (126.0s)
    batch 1/9
    batch 6/9
  Ep  25/200  loss=0.8107  AUC=0.6554  AP=0.6347  smoothAUC=0.6484  (92.7s)
    batch 1/9
    batch 6/9
  Ep  26/200  loss=0.8160  AUC=0.6577  AP=0.6409  smoothAUC=0.6529  (90.9s)
    batch 1/9
    batch 6/9
  Ep  27/200  loss=0.8413  AUC=0.6651  AP=0.6506  smoothAUC=0.6594  (105.1s)
  ✓ Fold 3 new best smoothed AUC=0.6594  saved.
    batch 1/9
    batch 6/9
  Ep  28/200  loss=0.8124  AUC=0.6616  AP=0.6510  smoothAUC=0.6614  (99.4s)
  ✓ Fold 3 new best smoothed AUC=0.6614  saved.
    batch 1/9
    batch 6/9
  Ep  29/200  loss=0.8080  AUC=0.6675  AP=0.6470  smoothAUC=0.6647  (107.8s)
  ✓ Fold 3 new best smoothed AUC=0.6647  saved.
    batch 1/9
    batch 6/9
  Ep  30/200  loss=0.7736  AUC=0.6567  AP=0.6304  smoothAUC=0.6619  (101.9s)
    batch 1/9
    batch 6/9
  Ep  31/200  loss=0.7834  AUC=0.6425  AP=0.6350  smoothAUC=0.6556  (134.6s)
    batch 1/9
    batch 6/9
  Ep  32/200  loss=0.7905  AUC=0.6546  AP=0.6411  smoothAUC=0.6512  (101.4s)
    batch 1/9
    batch 6/9
  Ep  33/200  loss=0.7759  AUC=0.6595  AP=0.6380  smoothAUC=0.6522  (104.9s)
    batch 1/9
    batch 6/9
  Ep  34/200  loss=0.8541  AUC=0.6680  AP=0.6389  smoothAUC=0.6607  (120.6s)
    batch 1/9
    batch 6/9
  Ep  35/200  loss=0.7545  AUC=0.6881  AP=0.6552  smoothAUC=0.6719  (101.4s)
  ✓ Fold 3 new best smoothed AUC=0.6719  saved.
    batch 1/9
    batch 6/9
  Ep  36/200  loss=0.7442  AUC=0.6717  AP=0.6453  smoothAUC=0.6760  (98.3s)
  ✓ Fold 3 new best smoothed AUC=0.6760  saved.
    batch 1/9
    batch 6/9
  Ep  37/200  loss=0.7531  AUC=0.6657  AP=0.6286  smoothAUC=0.6752  (117.8s)
    batch 1/9
    batch 6/9
  Ep  38/200  loss=0.6971  AUC=0.6736  AP=0.6214  smoothAUC=0.6703  (127.2s)
    batch 1/9
    batch 6/9
  Ep  39/200  loss=0.7561  AUC=0.6700  AP=0.6239  smoothAUC=0.6698  (124.4s)
    batch 1/9
    batch 6/9
  Ep  40/200  loss=0.6951  AUC=0.6777  AP=0.6444  smoothAUC=0.6737  (104.4s)
    batch 1/9
    batch 6/9
  Ep  41/200  loss=0.6791  AUC=0.6731  AP=0.6409  smoothAUC=0.6736  (123.3s)
    batch 1/9
    batch 6/9
  Ep  42/200  loss=0.7183  AUC=0.6532  AP=0.6230  smoothAUC=0.6680  (133.2s)
    batch 1/9
    batch 6/9
  Ep  43/200  loss=0.6967  AUC=0.6590  AP=0.6237  smoothAUC=0.6618  (137.1s)
    batch 1/9
    batch 6/9
  Ep  44/200  loss=0.6716  AUC=0.6684  AP=0.6483  smoothAUC=0.6602  (104.5s)
    batch 1/9
    batch 6/9
  Ep  45/200  loss=0.6623  AUC=0.6572  AP=0.6533  smoothAUC=0.6615  (112.0s)
    batch 1/9
    batch 6/9
  Ep  46/200  loss=0.6680  AUC=0.6516  AP=0.6466  smoothAUC=0.6591  (119.4s)
    batch 1/9
    batch 6/9
  Ep  47/200  loss=0.6380  AUC=0.6456  AP=0.6475  smoothAUC=0.6514  (127.8s)
    batch 1/9
    batch 6/9
  Ep  48/200  loss=0.6381  AUC=0.6570  AP=0.6490  smoothAUC=0.6514  (134.6s)
    batch 1/9
    batch 6/9
  Ep  49/200  loss=0.6517  AUC=0.6806  AP=0.6636  smoothAUC=0.6611  (139.1s)
    batch 1/9
    batch 6/9
  Ep  50/200  loss=0.6592  AUC=0.6896  AP=0.6863  smoothAUC=0.6758  (160.6s)
    batch 1/9
    batch 6/9
  Ep  51/200  loss=0.5967  AUC=0.6816  AP=0.6833  smoothAUC=0.6840  (130.8s)
  ✓ Fold 3 new best smoothed AUC=0.6840  saved.
    batch 1/9
    batch 6/9
  Ep  52/200  loss=0.5795  AUC=0.6731  AP=0.6750  smoothAUC=0.6814  (149.4s)
    batch 1/9
    batch 6/9
  Ep  53/200  loss=0.6098  AUC=0.6668  AP=0.6731  smoothAUC=0.6738  (164.4s)
    batch 1/9
    batch 6/9
  Ep  54/200  loss=0.5970  AUC=0.6625  AP=0.6735  smoothAUC=0.6674  (185.4s)
    batch 1/9
    batch 6/9
  Ep  55/200  loss=0.5803  AUC=0.6675  AP=0.6761  smoothAUC=0.6656  (125.0s)
    batch 1/9
    batch 6/9
  Ep  56/200  loss=0.6150  AUC=0.6765  AP=0.6746  smoothAUC=0.6688  (148.7s)
    batch 1/9
    batch 6/9
  Ep  57/200  loss=0.5777  AUC=0.6748  AP=0.6770  smoothAUC=0.6730  (181.6s)
    batch 1/9
    batch 6/9
  Ep  58/200  loss=0.5777  AUC=0.6799  AP=0.6817  smoothAUC=0.6771  (153.0s)
    batch 1/9
    batch 6/9
  Ep  59/200  loss=0.5608  AUC=0.6819  AP=0.6854  smoothAUC=0.6788  (202.3s)
    batch 1/9
    batch 6/9
  Ep  60/200  loss=0.5467  AUC=0.6847  AP=0.6849  smoothAUC=0.6821  (167.1s)
    batch 1/9
    batch 6/9
  Ep  61/200  loss=0.5787  AUC=0.6852  AP=0.6790  smoothAUC=0.6839  (158.7s)
    batch 1/9
    batch 6/9
  Ep  62/200  loss=0.5497  AUC=0.6878  AP=0.6834  smoothAUC=0.6859  (153.2s)
  ✓ Fold 3 new best smoothed AUC=0.6859  saved.
    batch 1/9
    batch 6/9
  Ep  63/200  loss=0.5584  AUC=0.6889  AP=0.6835  smoothAUC=0.6873  (146.9s)
  ✓ Fold 3 new best smoothed AUC=0.6873  saved.
    batch 1/9
    batch 6/9
  Ep  64/200  loss=0.5933  AUC=0.6906  AP=0.6796  smoothAUC=0.6891  (139.2s)
  ✓ Fold 3 new best smoothed AUC=0.6891  saved.
    batch 1/9
    batch 6/9
  Ep  65/200  loss=0.6004  AUC=0.6938  AP=0.6785  smoothAUC=0.6911  (139.6s)
  ✓ Fold 3 new best smoothed AUC=0.6911  saved.
    batch 1/9
    batch 6/9
  Ep  66/200  loss=0.5921  AUC=0.6935  AP=0.6775  smoothAUC=0.6926  (148.9s)
  ✓ Fold 3 new best smoothed AUC=0.6926  saved.
    batch 1/9
    batch 6/9
  Ep  67/200  loss=0.5319  AUC=0.6894  AP=0.6738  smoothAUC=0.6922  (135.6s)
    batch 1/9
    batch 6/9
  Ep  68/200  loss=0.6247  AUC=0.6920  AP=0.6756  smoothAUC=0.6916  (163.6s)
    batch 1/9
    batch 6/9
  Ep  69/200  loss=0.6407  AUC=0.6898  AP=0.6754  smoothAUC=0.6904  (129.0s)
    batch 1/9
    batch 6/9
  Ep  70/200  loss=0.5688  AUC=0.6809  AP=0.6702  smoothAUC=0.6875  (154.0s)
    batch 1/9
    batch 6/9
  Ep  71/200  loss=0.5037  AUC=0.6804  AP=0.6790  smoothAUC=0.6837  (175.7s)
    batch 1/9
    batch 6/9
  Ep  72/200  loss=0.5457  AUC=0.6786  AP=0.6801  smoothAUC=0.6800  (160.9s)
    batch 1/9
    batch 6/9
  Ep  73/200  loss=0.5743  AUC=0.6772  AP=0.6763  smoothAUC=0.6787  (161.6s)
    batch 1/9
    batch 6/9
  Ep  74/200  loss=0.4849  AUC=0.6849  AP=0.6830  smoothAUC=0.6802  (109.7s)
    batch 1/9
    batch 6/9
  Ep  75/200  loss=0.4809  AUC=0.6846  AP=0.6741  smoothAUC=0.6822  (153.4s)
    batch 1/9
    batch 6/9
  Ep  76/200  loss=0.5317  AUC=0.6852  AP=0.6759  smoothAUC=0.6849  (155.1s)
    batch 1/9
    batch 6/9
  Ep  77/200  loss=0.4893  AUC=0.6844  AP=0.6699  smoothAUC=0.6847  (124.1s)
    batch 1/9
    batch 6/9
  Ep  78/200  loss=0.5190  AUC=0.6860  AP=0.6751  smoothAUC=0.6852  (148.2s)
    batch 1/9
    batch 6/9
  Ep  79/200  loss=0.5169  AUC=0.6853  AP=0.6745  smoothAUC=0.6853  (198.6s)
    batch 1/9
    batch 6/9
  Ep  80/200  loss=0.4882  AUC=0.6835  AP=0.6707  smoothAUC=0.6849  (154.6s)
    batch 1/9
    batch 6/9
  Ep  81/200  loss=0.5210  AUC=0.6859  AP=0.6739  smoothAUC=0.6849  (134.1s)
    batch 1/9
    batch 6/9
  Ep  82/200  loss=0.5038  AUC=0.6894  AP=0.6737  smoothAUC=0.6863  (206.6s)
    batch 1/9
    batch 6/9
  Ep  83/200  loss=0.5172  AUC=0.6886  AP=0.6739  smoothAUC=0.6880  (142.0s)
    batch 1/9
    batch 6/9
  Ep  84/200  loss=0.4887  AUC=0.6900  AP=0.6744  smoothAUC=0.6893  (132.2s)
    batch 1/9
    batch 6/9
  Ep  85/200  loss=0.4837  AUC=0.6910  AP=0.6755  smoothAUC=0.6899  (168.6s)
    batch 1/9
    batch 6/9
  Ep  86/200  loss=0.5016  AUC=0.6894  AP=0.6730  smoothAUC=0.6901  (192.7s)

  Early stopping at epoch 86.

  Fold 3 test — AUC=0.6971  AP=0.6924  (random=0.5000)

=======================================================
  FOLD 4 / 5
=======================================================
/Users/mbp/Documents/MTECH/Sem4/Individual_project/AI_Assisted_3D_Assembly_Design/AI-Assisted-3D-Assembly-Design/.venv/lib/python3.12/site-packages/torch_geometric/transforms/base_transform.py:32: UserWarning: There are not enough negative edges to satisfy the provided sampling ratio. The ratio will be adjusted to 0.00.
  return self.forward(copy.copy(data))
    [DIAG] graph 44: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
    [DIAG] graph 60: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
    [DIAG] graph 63: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
    [DIAG] graph 71: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
    [DIAG] graph 119: 2 nodes, 2 dir-edges, 1 pos, requested 1 neg but only 0 possible
  Fold 4/5 — train: 137  val: 34  test: 21
Model built on mps  |  total params: 2,441,809
    batch 1/9
    batch 6/9
  Ep   1/200  loss=1.5774  AUC=0.5823  AP=0.5600  smoothAUC=0.5823  (190.3s)
  ✓ Fold 4 new best smoothed AUC=0.5823  saved.
    batch 1/9
    batch 6/9
  Ep   2/200  loss=1.4761  AUC=0.6001  AP=0.5802  smoothAUC=0.5912  (147.6s)
  ✓ Fold 4 new best smoothed AUC=0.5912  saved.
    batch 1/9
    batch 6/9
  Ep   3/200  loss=1.4323  AUC=0.5731  AP=0.5737  smoothAUC=0.5852  (174.2s)
    batch 1/9
    batch 6/9
  Ep   4/200  loss=1.4064  AUC=0.5308  AP=0.5301  smoothAUC=0.5680  (162.5s)
    batch 1/9
    batch 6/9
  Ep   5/200  loss=1.3333  AUC=0.5559  AP=0.5553  smoothAUC=0.5533  (138.6s)
    batch 1/9
    batch 6/9
  Ep   6/200  loss=1.3364  AUC=0.5641  AP=0.5718  smoothAUC=0.5503  (194.6s)
    batch 1/9
    batch 6/9
  Ep   7/200  loss=1.2938  AUC=0.5732  AP=0.6020  smoothAUC=0.5644  (226.6s)
    batch 1/9
    batch 6/9
  Ep   8/200  loss=1.2565  AUC=0.5849  AP=0.6117  smoothAUC=0.5741  (229.3s)
    batch 1/9
    batch 6/9
  Ep   9/200  loss=1.1758  AUC=0.5940  AP=0.6146  smoothAUC=0.5840  (156.3s)
    batch 1/9
    batch 6/9
  Ep  10/200  loss=1.1659  AUC=0.6100  AP=0.6184  smoothAUC=0.5963  (160.9s)
  ✓ Fold 4 new best smoothed AUC=0.5963  saved.
    batch 1/9
    batch 6/9
  Ep  11/200  loss=1.1564  AUC=0.5818  AP=0.5978  smoothAUC=0.5953  (154.8s)
    batch 1/9
    batch 6/9
  Ep  12/200  loss=1.1050  AUC=0.5567  AP=0.5841  smoothAUC=0.5828  (220.6s)
    batch 1/9
    batch 6/9
  Ep  13/200  loss=1.1280  AUC=0.5899  AP=0.5903  smoothAUC=0.5761  (222.0s)
    batch 1/9
    batch 6/9
  Ep  14/200  loss=1.0738  AUC=0.6142  AP=0.5833  smoothAUC=0.5869  (233.0s)
    batch 1/9
    batch 6/9
  Ep  15/200  loss=1.0419  AUC=0.6138  AP=0.5868  smoothAUC=0.6059  (193.0s)
  ✓ Fold 4 new best smoothed AUC=0.6059  saved.
    batch 1/9
    batch 6/9
  Ep  16/200  loss=1.0471  AUC=0.5994  AP=0.5993  smoothAUC=0.6091  (264.9s)
  ✓ Fold 4 new best smoothed AUC=0.6091  saved.
    batch 1/9
    batch 6/9
  Ep  17/200  loss=1.0077  AUC=0.5914  AP=0.5889  smoothAUC=0.6015  (185.1s)
    batch 1/9
    batch 6/9
  Ep  18/200  loss=1.0097  AUC=0.6095  AP=0.6041  smoothAUC=0.6001  (162.9s)
    batch 1/9
    batch 6/9
  Ep  19/200  loss=0.9456  AUC=0.5808  AP=0.5859  smoothAUC=0.5939  (138.3s)
    batch 1/9
    batch 6/9
  Ep  20/200  loss=0.9281  AUC=0.5773  AP=0.5681  smoothAUC=0.5892  (157.0s)
    batch 1/9
    batch 6/9
  Ep  21/200  loss=0.9704  AUC=0.5861  AP=0.5831  smoothAUC=0.5814  (251.7s)
    batch 1/9
    batch 6/9
  Ep  22/200  loss=0.8985  AUC=0.6209  AP=0.6027  smoothAUC=0.5948  (166.8s)
    batch 1/9
    batch 6/9
  Ep  23/200  loss=0.8866  AUC=0.6141  AP=0.5958  smoothAUC=0.6070  (170.1s)
    batch 1/9
    batch 6/9
  Ep  24/200  loss=0.8757  AUC=0.6020  AP=0.5906  smoothAUC=0.6123  (175.9s)
  ✓ Fold 4 new best smoothed AUC=0.6123  saved.
    batch 1/9
    batch 6/9
  Ep  25/200  loss=0.8782  AUC=0.5767  AP=0.5792  smoothAUC=0.5976  (175.3s)
    batch 1/9
    batch 6/9
  Ep  26/200  loss=0.8193  AUC=0.6031  AP=0.5920  smoothAUC=0.5939  (227.6s)
    batch 1/9
    batch 6/9
  Ep  27/200  loss=0.7845  AUC=0.6151  AP=0.5907  smoothAUC=0.5983  (380.8s)
    batch 1/9
    batch 6/9
  Ep  28/200  loss=0.7960  AUC=0.6234  AP=0.6105  smoothAUC=0.6139  (211.6s)
  ✓ Fold 4 new best smoothed AUC=0.6139  saved.
    batch 1/9
    batch 6/9
  Ep  29/200  loss=0.7533  AUC=0.6132  AP=0.6173  smoothAUC=0.6172  (184.4s)
  ✓ Fold 4 new best smoothed AUC=0.6172  saved.
    batch 1/9
    batch 6/9
  Ep  30/200  loss=0.7719  AUC=0.6329  AP=0.6227  smoothAUC=0.6232  (227.9s)
  ✓ Fold 4 new best smoothed AUC=0.6232  saved.
    batch 1/9
    batch 6/9
  Ep  31/200  loss=0.7139  AUC=0.6310  AP=0.6282  smoothAUC=0.6257  (189.9s)
  ✓ Fold 4 new best smoothed AUC=0.6257  saved.
    batch 1/9
    batch 6/9
  Ep  32/200  loss=0.7141  AUC=0.6045  AP=0.6025  smoothAUC=0.6228  (227.7s)
    batch 1/9
    batch 6/9
  Ep  33/200  loss=0.7545  AUC=0.6144  AP=0.6127  smoothAUC=0.6166  (183.0s)
    batch 1/9
    batch 6/9
